,amco,name,year,Alfabetisme,Onderwijsuitgaven in guldens
3124,10631,Wijdenes,1889,,
3125,10631,Wijdenes,1890,,
3126,10633,Zalk En Veecaten,1869,,829.0
3127,10633,Zalk En Veecaten,1870,,850.0
3128,10633,Zalk En Veecaten,1887,,3051.0
3129,10633,Zalk En Veecaten,1888,,3331.0
3130,10633,Zalk En Veecaten,1889,,
3131,10633,Zalk En Veecaten,1890,,
3132,10634,Baarland,1869,,685.0
3133,10634,Baarland,1870,,770.0
3134,10634,Baarland,1887,,2034.0
3135,10634,Baarland,1888,,1866.0
3136,10634,Baarland,1889,,
3137,10634,Baarland,1890,,
3138,10635,Vrouwenpolder,1869,,1140.0
3139,10635,Vrouwenpolder,1870,,1113.0
3140,10635,Vrouwenpolder,1887,,2332.0
3141,10635,Vrouwenpolder,1888,,2332.0
3142,10635,Vrouwenpolder,1889,,
3143,10635,Vrouwenpolder,1890,,
3144,10636,Hengstdijk,1869,,596.0
3145,10636,Hengstdijk,1870,,609.0
3146,10636,Hengstdijk,1887,,1764.0
3147,10636,Hengstdijk,1888,,1695.0
3148,10636,Hengstdijk,1889,,
3149,10636,Hengstdijk,1890,,
3150,10637,Lieshout,1869,,907.0
3151,10637,Lieshout,1870,,978.0
3152,10637,Lieshout,1887,,1801.0
3153,10637,Lieshout,1888,,1935.0
3154,10637,Lieshout,1889,,
3155,10637,Lieshout,1890,,
3156,10638,Everdingen,1869,,1655.0
3157,10638,Everdingen,1870,,2992.0
3158,10638,Everdingen,1887,,3089.0
3159,10638,Everdingen,1888,,3205.0
3160,10638,Everdingen,1889,,
3161,10638,Everdingen,1890,,
3162,10639,Loosdrecht,1869,,3479.0
3163,10639,Loosdrecht,1870,,3485.0
3164,10639,Loosdrecht,1887,,6069.0
3165,10639,Loosdrecht,1888,,6195.0
3166,10639,Loosdrecht,1889,,
3167,10639,Loosdrecht,1890,,
3168,10640,'S Gravenzande,1869,,2974.0
3169,10640,'S Gravenzande,1870,,2686.0
3170,10640,'S Gravenzande,1887,,9721.0
3171,10640,'S Gravenzande,1888,,13484.0
3172,10640,'S Gravenzande,1889,,
3173,10640,'S Gravenzande,1890,,
3174,10641,Ijsselmuiden,1869,,1584.0
3175,10641,Ijsselmuiden,1870,,1579.0
3176,10641,Ijsselmuiden,1887,,3594.0
3177,10641,Ijsselmuiden,1888,,3577.0
3178,10641,Ijsselmuiden,1889,,
3179,10641,Ijsselmuiden,1890,,
3180,10642,Bangert,1869,,
3181,10642,Bangert,1870,,
3182,10642,Bangert,1887,,
3183,10642,Bangert,1888,,
3184,10642,Bangert,1889,,
3185,10642,Bangert,1890,,
3186,10642,Drechterland,1869,,
3187,10642,Drechterland,1870,,
3188,10642,Drechterland,1887,,
3189,10642,Drechterland,1888,,
3190,10642,Drechterland,1889,,
3191,10642,Drechterland,1890,,
3192,10642,Hoogkarspel,1869,,2172.0
3193,10642,Hoogkarspel,1870,,2308.0
3194,10642,Hoogkarspel,1887,,4101.0
3195,10642,Hoogkarspel,1888,,4594.0
3196,10642,Hoogkarspel,1889,,
3197,10642,Hoogkarspel,1890,,
3198,10643,Vriezenveen,1869,,2729.0
3199,10643,Vriezenveen,1870,,2601.0
3200,10643,Vriezenveen,1887,,7828.0
3201,10643,Vriezenveen,1888,,7688.0
3202,10643,Vriezenveen,1889,,
3203,10643,Vriezenveen,1890,,
3204,10644,Vlodrop,1869,,792.0
3205,10644,Vlodrop,1870,,853.0
3206,10644,Vlodrop,1887,,1410.0
3207,10644,Vlodrop,1888,,1353.0
3208,10644,Vlodrop,1889,,
3209,10644,Vlodrop,1890,,
3210,10646,Ridderkerk,1869,,6909.0
3211,10646,Ridderkerk,1870,,6294.0
3212,10646,Ridderkerk,1887,,15518.0
3213,10646,Ridderkerk,1888,,15506.0
3214,10646,Ridderkerk,1889,,
3215,10646,Ridderkerk,1890,,
3216,10647,Dodewaard,1869,,1190.0
3217,10647,Dodewaard,1870,,1127.0
3218,10647,Dodewaard,1887,,2478.0
3219,10647,Dodewaard,1888,,2429.0
3220,10647,Dodewaard,1889,,
3221,10647,Dodewaard,1890,,
3222,10648,Wormer,1869,,2479.0
3223,10648,Wormer,1870,,2304.0
3224,10648,Wormer,1887,,5246.0
3225,10648,Wormer,1888,,5190.0
3226,10648,Wormer,1889,,
3227,10648,Wormer,1890,,
3228,10649,Laren,1869,,1255.0
3229,10649,Laren,1870,,1254.0
3230,10649,Laren,1887,,2368.0
3231,10649,Laren,1888,,2181.0
3232,10649,Laren,1889,,
3233,10649,Laren,1890,,
3234,10650,Dantumadeel,1869,,7263.0
3235,10650,Dantumadeel,1870,,9395.0
3236,10650,Dantumadeel,1887,,18832.0
3237,10650,Dantumadeel,1888,,17384.0
3238,10650,Dantumadeel,1889,,
3239,10650,Dantumadeel,1890,,
3240,10652,Ritthem,1869,,668.0
3241,10652,Ritthem,1870,,672.0
3242,10652,Ritthem,1887,,1675.0
3243,10652,Ritthem,1888,,1783.0
3244,10652,Ritthem,1889,,
3245,10652,Ritthem,1890,,
3246,10654,Zwollerkerspel,1869,,6228.0
3247,10654,Zwollerkerspel,1870,,12489.0
3248,10654,Zwollerkerspel,1887,,17505.0
3249,10654,Zwollerkerspel,1888,,17751.0
3250,10654,Zwollerkerspel,1889,,
3251,10654,Zwollerkerspel,1890,,
3252,10655,Broeksittard,1869,,457.0
3253,10655,Broeksittard,1870,,470.0
3254,10655,Broeksittard,1887,,1533.0
3255,10655,Broeksittard,1888,,1199.0
3256,10655,Broeksittard,1889,,
3257,10655,Broeksittard,1890,,
3258,10656,Klundert,1869,,4295.0
3259,10656,Klundert,1870,,4051.0
3260,10656,Klundert,1887,,7303.0
3261,10656,Klundert,1888,,6847.0
3262,10656,Klundert,1889,,
3263,10656,Klundert,1890,,
3264,10657,"Hoogeloon, Hapert En Casteren",1869,,1574.0
3265,10657,"Hoogeloon, Hapert En Casteren",1870,,1855.0
3266,10657,"Hoogeloon, Hapert En Casteren",1887,,2670.0
3267,10657,"Hoogeloon, Hapert En Casteren",1888,,3037.0
3268,10657,"Hoogeloon, Hapert En Casteren",1889,,
3269,10657,"Hoogeloon, Hapert En Casteren",1890,,
3270,10658,Vleuten,1869,,2137.0
3271,10658,Vleuten,1870,,1881.0
3272,10658,Vleuten,1887,,3233.0
3273,10658,Vleuten,1888,,3144.0
3274,10658,Vleuten,1889,,
3275,10658,Vleuten,1890,,
3276,10658,Vleuten De Meern,1869,,
3277,10658,Vleuten De Meern,1870,,
3278,10658,Vleuten De Meern,1887,,
3279,10658,Vleuten De Meern,1888,,
3280,10658,Vleuten De Meern,1889,,
3281,10658,Vleuten De Meern,1890,,
3282,10659,Sprang,1869,,1259.0
3283,10659,Sprang,1870,,13091.0
3284,10659,Sprang,1887,,2946.0
3285,10659,Sprang,1888,,2882.0
3286,10659,Sprang,1889,,
3287,10659,Sprang,1890,,
3288,10671,Reek,1869,,799.0
3289,10671,Reek,1870,,756.0
3290,10671,Reek,1887,,1373.0
3291,10671,Reek,1888,,1335.0
3292,10671,Reek,1889,,
3293,10671,Reek,1890,,
3294,10672,Hindeloopen,1869,,1358.0
3295,10672,Hindeloopen,1870,,1767.0
3296,10672,Hindeloopen,1887,,3525.0
3297,10672,Hindeloopen,1888,,3557.0
3298,10672,Hindeloopen,1889,,
3299,10672,Hindeloopen,1890,,
3300,10673,Hattem,1869,,3587.0
3301,10673,Hattem,1870,,3761.0
3302,10673,Hattem,1887,,3860.0
3303,10673,Hattem,1888,,3750.0
3304,10673,Hattem,1889,,
3305,10673,Hattem,1890,,
