,amco,year,name,totaal personele belastingen,total_inhabitants,taxes_percap
464,10079,1859,Arkel,1113.0,382.0,2.913612565445026
465,10079,1869,Arkel,1214.0,615.0,1.9739837398373983
466,10079,1870,Arkel,1110.0,618.0,1.796116504854369
467,10079,1879,Arkel,1208.0,747.0,1.6171352074966532
468,10079,1889,Arkel,1267.0,402.5,3.1478260869565218
469,10079,1933,Arkel,,1179.0,
470,10079,1934,Arkel,,1174.0,
471,10080,1859,Sappemeer,5266.0,2392.6666666666665,2.2008916132627476
472,10080,1869,Sappemeer,6248.0,3991.0,1.5655224254572788
473,10080,1870,Sappemeer,6473.0,4027.0,1.607400049664763
474,10080,1879,Sappemeer,7244.0,4400.0,1.6463636363636365
475,10080,1889,Sappemeer,7654.0,2517.5,3.040317775571003
476,10080,1933,Sappemeer,,6573.0,
477,10080,1934,Sappemeer,,6663.0,
478,10081,1859,Waddinxveen,,0.0,
479,10081,1859,Zuid-Waddinxveen,1235.0,467.3333333333333,2.6426533523537805
480,10081,1869,Waddinxveen,,0.0,
481,10081,1869,Zuid-Waddinxveen,1541.0,0.0,
482,10081,1870,Waddinxveen,5665.0,3775.0,1.5006622516556292
483,10081,1870,Zuid-Waddinxveen,,0.0,
484,10081,1879,Waddinxveen,6332.0,4228.0,1.4976348155156103
485,10081,1879,Zuid-Waddinxveen,,0.0,
486,10081,1889,Waddinxveen,6844.0,2174.0,3.1481140754369825
487,10081,1889,Zuid-Waddinxveen,,0.0,
488,10081,1933,Waddinxveen,,7614.0,
489,10081,1933,Zuid-Waddinxveen,,0.0,
490,10081,1934,Waddinxveen,,7713.0,
491,10081,1934,Zuid-Waddinxveen,,0.0,
492,10082,1859,Waarde,858.0,430.6666666666667,1.9922600619195046
493,10082,1869,Waarde,908.0,703.0,1.2916073968705548
494,10082,1870,Waarde,908.0,738.0,1.2303523035230353
495,10082,1879,Waarde,954.0,772.0,1.2357512953367875
496,10082,1889,Waarde,917.0,375.5,2.4420772303595206
497,10082,1933,Waarde,,1039.0,
498,10082,1934,Waarde,,1019.0,
499,10083,1859,Boxtel,4499.0,2899.0,1.5519144532597446
500,10083,1869,Boxtel,5465.0,4821.0,1.1335822443476458
501,10083,1870,Boxtel,5569.0,4787.0,1.1633590975558805
502,10083,1879,Boxtel,6495.0,5459.0,1.1897783476827257
503,10083,1889,Boxtel,7190.0,3041.0,2.3643538309766523
504,10083,1933,Boxtel,,11012.0,
505,10083,1934,Boxtel,,10957.0,
506,10085,1859,Gorssel,6129.0,2581.3333333333335,2.374354338842975
507,10085,1869,Gorssel,6130.0,4160.0,1.4735576923076923
508,10085,1870,Gorssel,6765.0,4189.0,1.6149439006922894
509,10085,1879,Gorssel,6849.0,4247.0,1.6126677654815165
510,10085,1889,Gorssel,7812.0,2282.5,3.422562979189485
511,10085,1933,Gorssel,,8663.0,
512,10085,1934,Gorssel,,8734.0,
513,10086,1859,Doniawerstal,4988.0,2105.0,2.3695961995249406
514,10086,1869,Doniawerstal,5742.0,3403.0,1.687334704672348
515,10086,1870,Doniawerstal,5755.0,3450.0,1.6681159420289855
516,10086,1879,Doniawerstal,7021.0,4034.0,1.7404561229548834
517,10086,1889,Doniawerstal,7346.0,2349.5,3.1266226856778037
518,10086,1933,Doniawerstal,,5617.0,
519,10086,1934,Doniawerstal,,5583.0,
520,10087,1859,Stellendam,876.0,554.0,1.5812274368231047
521,10087,1869,Stellendam,934.0,905.0,1.0320441988950275
522,10087,1870,Stellendam,964.0,928.0,1.0387931034482758
523,10087,1879,Stellendam,1056.0,1062.0,0.9943502824858758
524,10087,1889,Stellendam,1051.0,506.0,2.0770750988142295
525,10087,1933,Stellendam,,1791.0,
526,10087,1934,Stellendam,,1798.0,
527,10088,1859,Nieuwenhagen,301.0,754.6666666666666,0.39885159010600707
528,10088,1869,Nieuwenhagen,349.0,1142.0,0.30560420315236425
529,10088,1870,Nieuwenhagen,367.0,1169.0,0.31394354148845166
530,10088,1879,Nieuwenhagen,394.0,1154.0,0.341421143847487
531,10088,1889,Nieuwenhagen,419.0,577.0,0.7261698440207972
532,10088,1933,Nieuwenhagen,,5259.0,
533,10088,1934,Nieuwenhagen,,4947.0,
534,10089,1859,Hof Van Delft,2567.0,782.6666666666666,3.2798126064735946
535,10089,1869,Hof Van Delft,3502.0,1463.0,2.3937115516062883
536,10089,1870,Hof Van Delft,3669.0,1497.0,2.4509018036072145
537,10089,1879,Hof Van Delft,4715.0,1664.0,2.8335336538461537
538,10089,1889,Hof Van Delft,4912.0,1300.5,3.7770088427527875
539,10091,1859,Nibbixwoud,1536.0,568.0,2.704225352112676
540,10091,1869,Nibbixwoud,2377.0,1064.0,2.2340225563909772
541,10091,1870,Nibbixwoud,2695.0,1041.0,2.5888568683957733
542,10091,1879,Nibbixwoud,3193.0,1164.0,2.743127147766323
543,10091,1889,Nibbixwoud,3308.0,540.5,6.120259019426457
544,10091,1933,Nibbixwoud,,1493.0,
545,10091,1934,Nibbixwoud,,1509.0,
546,10092,1859,Nieuw Beijerland,925.0,716.0,1.291899441340782
547,10092,1869,Nieuw Beijerland,1123.0,1279.0,0.8780297107114934
548,10092,1870,Nieuw Beijerland,1202.0,1343.0,0.8950111690245719
549,10092,1879,Nieuw Beijerland,1727.0,1511.0,1.14295168762409
550,10092,1889,Nieuw Beijerland,1641.0,816.0,2.011029411764706
551,10092,1933,Nieuw Beijerland,,1756.0,
552,10092,1934,Nieuw Beijerland,,1655.0,
553,10093,1859,Zwolle,49677.0,12768.666666666666,3.89053934109539
554,10093,1869,Zwolle,54785.0,20452.0,2.6787111284959906
555,10093,1870,Zwolle,59607.0,20699.0,2.879704333542683
556,10093,1879,Zwolle,74053.0,22759.0,3.2537897095654467
557,10093,1889,Zwolle,78653.0,13192.0,5.962174044875682
558,10093,1933,Zwolle,,42007.0,
559,10093,1934,Zwolle,,42842.0,
560,10094,1859,Nistelrode,1013.0,1522.3333333333333,0.6654258813225312
561,10094,1869,Nistelrode,1078.0,2265.0,0.4759381898454746
562,10094,1870,Nistelrode,1089.0,2234.0,0.4874664279319606
563,10094,1879,Nistelrode,1096.0,2280.0,0.4807017543859649
564,10094,1889,Nistelrode,1108.0,1068.5,1.0369677117454374
565,10094,1933,Nistelrode,,2958.0,
566,10094,1934,Nistelrode,,3033.0,
567,10095,1859,Ouderkerk,,0.0,
568,10095,1859,Ouderkerk Aan Den Ijssel,2272.0,1424.6666666666667,1.594759007955077
569,10095,1869,Ouderkerk,,0.0,
570,10095,1869,Ouderkerk Aan Den Ijssel,2636.0,2333.0,1.1298756965280754
571,10095,1870,Ouderkerk,,0.0,
572,10095,1870,Ouderkerk Aan Den Ijssel,2645.0,2402.0,1.101165695253955
573,10095,1879,Ouderkerk,,0.0,
574,10095,1879,Ouderkerk Aan Den Ijssel,3174.0,2519.0,1.260023818975784
575,10095,1889,Ouderkerk,,0.0,
576,10095,1889,Ouderkerk Aan Den Ijssel,3758.0,1376.5,2.7301126044315294
577,10095,1933,Ouderkerk,,0.0,
578,10095,1933,Ouderkerk Aan Den Ijssel,,3820.0,
579,10095,1934,Ouderkerk,,0.0,
580,10095,1934,Ouderkerk Aan Den Ijssel,,3834.0,
581,10096,1859,Zeelst,469.0,897.0,0.5228539576365663
582,10096,1869,Zeelst,490.0,1405.0,0.3487544483985765
583,10096,1870,Zeelst,523.0,1397.0,0.3743736578382248
584,10096,1879,Zeelst,637.0,1374.0,0.4636098981077147
585,10096,1889,Zeelst,757.0,625.5,1.2102318145483613
586,10097,1859,Ottoland,613.0,318.6666666666667,1.9236401673640167
587,10097,1869,Ottoland,851.0,572.0,1.4877622377622377
588,10097,1870,Ottoland,862.0,590.0,1.4610169491525424
589,10097,1879,Ottoland,973.0,581.0,1.6746987951807228
590,10097,1889,Ottoland,1086.0,314.5,3.453100158982512
591,10097,1933,Ottoland,,616.0,
592,10097,1934,Ottoland,,611.0,
593,10098,1859,Laren Gld,3840.0,2473.3333333333335,1.5525606469002695
594,10098,1869,Laren Gld,4675.0,3907.0,1.196570258510366
595,10098,1870,Laren Gld,4658.0,3923.0,1.187356614835585
596,10098,1879,Laren Gld,5189.0,3984.0,1.3024598393574298
597,10098,1889,Laren Gld,5509.0,1933.5,2.8492371347297647
598,10098,1933,Laren Gld,,5765.0,
599,10098,1934,Laren Gld,,5800.0,
600,10099,1859,Putte,347.0,578.0,0.6003460207612457
601,10099,1869,Putte,542.0,937.0,0.5784418356456777
602,10099,1870,Putte,512.0,957.0,0.5350052246603971
603,10099,1879,Putte,768.0,1099.0,0.6988171064604186
604,10099,1889,Putte,876.0,546.5,1.6029277218664226
605,10099,1933,Putte,,1479.0,
606,10099,1934,Putte,,1490.0,
607,10100,1859,Stoppeldijk,1741.0,990.0,1.7585858585858587
608,10100,1859,Vogelwaarde,,0.0,
609,10100,1869,Stoppeldijk,2086.0,1682.0,1.2401902497027348
610,10100,1869,Vogelwaarde,,0.0,
611,10100,1870,Stoppeldijk,2066.0,1683.0,1.2275698158051098
612,10100,1870,Vogelwaarde,,0.0,
613,10100,1879,Stoppeldijk,2077.0,1822.0,1.1399560922063667
614,10100,1879,Vogelwaarde,,0.0,
615,10100,1889,Stoppeldijk,1971.0,822.5,2.396352583586626
616,10100,1889,Vogelwaarde,,0.0,
617,10100,1933,Stoppeldijk,,1453.0,
618,10100,1933,Vogelwaarde,,0.0,
619,10100,1934,Stoppeldijk,,1458.0,
620,10100,1934,Vogelwaarde,,0.0,
621,10101,1859,Geertruidenberg,3360.0,1143.0,2.9396325459317585
622,10101,1869,Geertruidenberg,3715.0,1909.0,1.9460450497642745
623,10101,1870,Geertruidenberg,3536.0,1911.0,1.8503401360544218
624,10101,1879,Geertruidenberg,4125.0,1884.0,2.1894904458598727
625,10101,1889,Geertruidenberg,4099.0,990.0,4.14040404040404
626,10101,1933,Geertruidenberg,,2817.0,
627,10101,1934,Geertruidenberg,,2838.0,
628,10102,1859,Ellemeet,804.0,305.0,2.636065573770492
629,10102,1869,Ellemeet,939.0,491.0,1.9124236252545825
630,10102,1870,Ellemeet,951.0,515.0,1.8466019417475728
631,10102,1879,Ellemeet,1044.0,516.0,2.0232558139534884
632,10102,1889,Ellemeet,1106.0,260.0,4.253846153846154
633,10102,1933,Ellemeet,,508.0,
634,10102,1934,Ellemeet,,541.0,
635,10103,1859,Oisterwijk,2587.0,1419.6666666666667,1.8222587461845503
636,10103,1869,Oisterwijk,2891.0,2252.0,1.2837477797513321
637,10103,1870,Oisterwijk,3233.0,2320.0,1.3935344827586207
638,10103,1879,Oisterwijk,3903.0,2789.0,1.3994263176765867
639,10103,1889,Oisterwijk,4211.0,1511.5,2.7859741978167385
640,10103,1933,Oisterwijk,,6816.0,
641,10103,1934,Oisterwijk,,6863.0,
642,10104,1859,Nuth,819.0,874.3333333333334,0.9367136866183758
643,10104,1869,Nuth,781.0,1238.0,0.6308562197092084
644,10104,1870,Nuth,707.0,1265.0,0.5588932806324111
645,10104,1879,Nuth,997.0,1249.0,0.7982385908726981
646,10104,1889,Nuth,986.0,608.0,1.6217105263157894
647,10104,1933,Nuth,,4191.0,
648,10104,1934,Nuth,,4116.0,
649,10105,1859,Wanneperveen,644.0,950.0,0.6778947368421052
650,10105,1869,Wanneperveen,703.0,1309.0,0.5370511841100076
651,10105,1870,Wanneperveen,719.0,1308.0,0.5496941896024465
652,10105,1879,Wanneperveen,820.0,1449.0,0.5659075224292616
653,10105,1889,Wanneperveen,836.0,767.0,1.0899608865710562
654,10105,1933,Wanneperveen,,1606.0,
655,10105,1934,Wanneperveen,,1609.0,
656,10106,1859,Sint Laurens,849.0,293.3333333333333,2.894318181818182
657,10106,1869,Sint Laurens,816.0,450.0,1.8133333333333332
658,10106,1870,Sint Laurens,939.0,474.0,1.981012658227848
659,10106,1879,Sint Laurens,1119.0,510.0,2.1941176470588237
660,10106,1889,Sint Laurens,1078.0,274.5,3.9271402550091077
661,10106,1933,Sint Laurens,,1252.0,
662,10106,1934,Sint Laurens,,1298.0,
663,10111,1859,Drongelen,411.0,325.3333333333333,1.2633196721311477
664,10111,1869,Drongelen,520.0,504.0,1.0317460317460319
665,10111,1870,Drongelen,500.0,507.0,0.9861932938856016
666,10111,1879,Drongelen,498.0,462.0,1.077922077922078
667,10111,1889,Drongelen,506.0,217.0,2.3317972350230414
668,10114,1859,Oudenrijn,1278.0,306.3333333333333,4.171926006528836
669,10114,1869,Oudenrijn,1760.0,494.0,3.562753036437247
670,10114,1870,Oudenrijn,1796.0,495.0,3.628282828282828
671,10114,1879,Oudenrijn,2086.0,540.0,3.862962962962963
672,10114,1889,Oudenrijn,2195.0,263.5,8.330170777988615
673,10114,1933,Oudenrijn,,993.0,
674,10114,1934,Oudenrijn,,1018.0,
675,10115,1859,Hasselt,2126.0,1499.0,1.418278852568379
676,10115,1869,Hasselt,2158.0,2303.0,0.9370386452453322
677,10115,1870,Hasselt,2173.0,2311.0,0.9402855906533968
678,10115,1879,Hasselt,2549.0,2529.0,1.0079082641360222
679,10115,1889,Hasselt,2662.0,1226.0,2.171288743882545
680,10115,1933,Hasselt,,2241.0,
681,10115,1934,Hasselt,,2210.0,
682,10116,1859,De Werken En Sleeuwijk,1247.0,1232.6666666666667,1.0116279069767442
683,10116,1869,De Werken En Sleeuwijk,1358.0,2008.0,0.6762948207171314
684,10116,1870,De Werken En Sleeuwijk,1657.0,2031.0,0.8158542589857213
685,10116,1879,De Werken En Sleeuwijk,2378.0,2410.0,0.9867219917012449
686,10116,1889,De Werken En Sleeuwijk,2471.0,1311.5,1.8841021730842546
687,10116,1933,De Werken En Sleeuwijk,,3496.0,
688,10116,1934,De Werken En Sleeuwijk,,3533.0,
689,10118,1859,Nuland,639.0,637.0,1.0031397174254317
690,10118,1869,Nuland,732.0,1028.0,0.7120622568093385
691,10118,1870,Nuland,702.0,1019.0,0.6889106967615309
692,10118,1879,Nuland,803.0,1034.0,0.776595744680851
693,10118,1889,Nuland,729.0,521.0,1.399232245681382
694,10118,1933,Nuland,,1537.0,
695,10118,1934,Nuland,,1572.0,
696,10119,1859,Oerle,294.0,410.3333333333333,0.7164906580016247
697,10119,1869,Oerle,364.0,674.0,0.5400593471810089
698,10119,1870,Oerle,342.0,665.0,0.5142857142857142
699,10119,1879,Oerle,363.0,650.0,0.5584615384615385
700,10119,1889,Oerle,436.0,307.0,1.4201954397394136
701,10120,1859,Moordrecht,2756.0,1378.0,2.0
702,10120,1869,Moordrecht,2740.0,2167.0,1.2644208583294878
703,10120,1870,Moordrecht,2795.0,2160.0,1.2939814814814814
704,10120,1879,Moordrecht,3270.0,2268.0,1.4417989417989419
705,10120,1889,Moordrecht,3372.0,1079.0,3.125115848007414
706,10120,1933,Moordrecht,,2889.0,
707,10120,1934,Moordrecht,,2900.0,
708,10121,1859,Colijnsplaat,2611.0,1197.0,2.181286549707602
709,10121,1869,Colijnsplaat,2382.0,1955.0,1.2184143222506394
710,10121,1870,Colijnsplaat,2539.0,1985.0,1.2790931989924432
711,10121,1879,Colijnsplaat,2958.0,2060.0,1.4359223300970874
712,10121,1889,Colijnsplaat,2818.0,980.0,2.8755102040816327
713,10121,1933,Colijnsplaat,,1896.0,
714,10121,1934,Colijnsplaat,,1881.0,
715,10122,1859,Middelburg,56815.0,10651.0,5.334240916345883
716,10122,1869,Middelburg,56237.0,16201.0,3.4712054811431394
717,10122,1870,Middelburg,57087.0,16350.0,3.491559633027523
718,10122,1879,Middelburg,61116.0,16046.0,3.8087997008600274
719,10122,1889,Middelburg,58078.0,8558.0,6.78639869128301
720,10122,1933,Middelburg,,18485.0,
721,10122,1934,Middelburg,,18363.0,
722,10125,1859,Haaften,1579.0,1268.6666666666667,1.244613767735155
723,10125,1859,Neerijnen,,0.0,
724,10125,1869,Haaften,1694.0,2044.0,0.8287671232876712
725,10125,1869,Neerijnen,,0.0,
726,10125,1870,Haaften,1522.0,2039.0,0.7464443354585582
727,10125,1870,Neerijnen,,0.0,
728,10125,1879,Haaften,1926.0,2090.0,0.9215311004784689
729,10125,1879,Neerijnen,,0.0,
730,10125,1889,Haaften,1996.0,1117.0,1.7869292748433303
731,10125,1889,Neerijnen,,0.0,
732,10125,1933,Haaften,,2511.0,
733,10125,1933,Neerijnen,,0.0,
734,10125,1934,Haaften,,2490.0,
735,10125,1934,Neerijnen,,0.0,
736,10126,1859,Nieuwolda,4149.0,1079.0,3.845227062094532
737,10126,1869,Nieuwolda,4630.0,1829.0,2.5314379442318207
738,10126,1870,Nieuwolda,4761.0,1875.0,2.5392
739,10126,1879,Nieuwolda,5326.0,2074.0,2.5679845708775315
740,10126,1889,Nieuwolda,5172.0,1112.5,4.648988764044944
741,10126,1933,Nieuwolda,,1944.0,
742,10126,1934,Nieuwolda,,1942.0,
743,10127,1859,Wessem,399.0,601.3333333333334,0.6635254988913525
744,10127,1869,Wessem,521.0,965.0,0.5398963730569948
745,10127,1870,Wessem,509.0,974.0,0.5225872689938398
746,10127,1879,Wessem,502.0,976.0,0.514344262295082
747,10127,1889,Wessem,535.0,495.5,1.0797174571140262
748,10127,1933,Wessem,,1124.0,
749,10127,1934,Wessem,,1123.0,
750,10128,1859,Het Bildt F,11249.0,5209.666666666667,2.1592552306609507
751,10128,1869,Het Bildt F,11926.0,8492.0,1.4043805934997644
752,10128,1870,Het Bildt F,11759.0,8633.0,1.3620989227383298
753,10128,1879,Het Bildt F,11704.0,9408.0,1.244047619047619
754,10128,1889,Het Bildt F,11510.0,4413.5,2.6079075563611647
755,10128,1933,Het Bildt F,,8443.0,
756,10128,1934,Het Bildt F,,8424.0,
757,10129,1859,Westdongeradeel,10596.0,4708.333333333333,2.2504778761061948
758,10129,1869,Westdongeradeel,10543.0,7676.0,1.3735018238665972
759,10129,1870,Westdongeradeel,10574.0,7787.0,1.3579041993065366
760,10129,1879,Westdongeradeel,12028.0,8517.0,1.4122343548197722
761,10129,1889,Westdongeradeel,11089.0,3957.0,2.8023755370229972
762,10129,1933,Westdongeradeel,,7405.0,
763,10129,1934,Westdongeradeel,,7389.0,
764,10130,1859,Schipluiden,1994.0,546.6666666666666,3.6475609756097565
765,10130,1869,Schipluiden,2346.0,966.0,2.4285714285714284
766,10130,1870,Schipluiden,2362.0,993.0,2.37865055387714
767,10130,1879,Schipluiden,2713.0,975.0,2.7825641025641024
768,10130,1889,Schipluiden,2878.0,509.5,5.648675171736997
769,10130,1933,Schipluiden,,3847.0,
770,10130,1934,Schipluiden,,3914.0,
771,10131,1859,Wijlre,943.0,1085.3333333333333,0.8688574938574939
772,10131,1869,Wijlre,920.0,1673.0,0.5499103407053197
773,10131,1870,Wijlre,943.0,1645.0,0.5732522796352584
774,10131,1879,Wijlre,1154.0,1642.0,0.702801461632156
775,10131,1889,Wijlre,1102.0,823.5,1.3381906496660596
776,10131,1933,Wijlre,,2237.0,
777,10131,1934,Wijlre,,2251.0,
778,10132,1859,Schinnen,762.0,1306.6666666666667,0.5831632653061224
779,10132,1869,Schinnen,729.0,2103.0,0.3466476462196862
780,10132,1870,Schinnen,763.0,2118.0,0.3602455146364495
781,10132,1879,Schinnen,1245.0,2104.0,0.5917300380228137
782,10132,1889,Schinnen,962.0,1013.0,0.9496544916090819
783,10132,1933,Schinnen,,3571.0,
784,10132,1934,Schinnen,,3662.0,
785,10133,1859,Oterleek,1626.0,403.6666666666667,4.028075970272502
786,10133,1869,Oterleek,2480.0,698.0,3.5530085959885387
787,10133,1870,Oterleek,2546.0,726.0,3.5068870523415976
788,10133,1879,Oterleek,3650.0,757.0,4.821664464993395
789,10133,1889,Oterleek,3566.0,377.5,9.44635761589404
790,10133,1933,Oterleek,,798.0,
791,10133,1934,Oterleek,,795.0,
792,10134,1859,Oud-Vossemeer,2521.0,1143.0,2.205599300087489
793,10134,1869,Oud-Vossemeer,2219.0,1741.0,1.2745548535324527
794,10134,1870,Oud-Vossemeer,2703.0,1793.0,1.5075292805354155
795,10134,1879,Oud-Vossemeer,2973.0,1961.0,1.516063233044365
796,10134,1889,Oud-Vossemeer,2859.0,951.0,3.006309148264984
797,10134,1933,Oud-Vossemeer,,2264.0,
798,10134,1934,Oud-Vossemeer,,2263.0,
799,10135,1859,Poederoijen,919.0,676.0,1.3594674556213018
800,10135,1869,Poederoijen,911.0,991.0,0.9192734611503531
801,10135,1870,Poederoijen,861.0,971.0,0.8867147270854789
802,10135,1879,Poederoijen,900.0,952.0,0.9453781512605042
803,10135,1889,Poederoijen,952.0,478.5,1.9895506792058517
804,10135,1933,Poederoijen,,1246.0,
805,10135,1934,Poederoijen,,1253.0,
806,10136,1859,Ezinge,3588.0,1261.0,2.845360824742268
807,10136,1869,Ezinge,3962.0,2106.0,1.8812915479582146
808,10136,1870,Ezinge,4038.0,2143.0,1.8842743817078862
809,10136,1879,Ezinge,4110.0,2152.0,1.9098513011152416
810,10136,1889,Ezinge,3899.0,1012.5,3.850864197530864
811,10136,1933,Ezinge,,1849.0,
812,10136,1934,Ezinge,,1855.0,
813,10137,1859,Sint Pieter,870.0,529.3333333333334,1.6435768261964734
814,10137,1869,Sint Pieter,923.0,841.0,1.0975029726516052
815,10137,1870,Sint Pieter,916.0,824.0,1.1116504854368932
816,10137,1879,Sint Pieter,1161.0,990.0,1.1727272727272726
817,10137,1889,Sint Pieter,1248.0,567.0,2.201058201058201
818,10138,1859,Herten,408.0,543.0,0.7513812154696132
819,10138,1869,Herten,451.0,960.0,0.46979166666666666
820,10138,1870,Herten,449.0,969.0,0.4633642930856553
821,10138,1879,Herten,464.0,1034.0,0.44874274661508706
822,10138,1889,Herten,476.0,541.0,0.8798521256931608
823,10138,1933,Herten,,1443.0,
824,10138,1934,Herten,,1497.0,
825,10139,1859,Berkel En Rodenrijs,2585.0,916.0,2.822052401746725
826,10139,1869,Berkel En Rodenrijs,2569.0,1563.0,1.6436340371081255
827,10139,1870,Berkel En Rodenrijs,2526.0,1598.0,1.5807259073842304
828,10139,1879,Berkel En Rodenrijs,3694.0,1598.0,2.311639549436796
829,10139,1889,Berkel En Rodenrijs,3732.0,780.0,4.7846153846153845
830,10139,1933,Berkel En Rodenrijs,,4607.0,
831,10139,1934,Berkel En Rodenrijs,,4678.0,
832,10140,1859,Utingeradeel,7924.0,2859.6666666666665,2.7709523254458563
833,10140,1869,Utingeradeel,8576.0,4610.0,1.8603036876355747
834,10140,1870,Utingeradeel,8758.0,4665.0,1.877384780278671
835,10140,1879,Utingeradeel,10006.0,4990.0,2.005210420841683
836,10140,1889,Utingeradeel,9705.0,2544.5,3.8141088622519157
837,10140,1933,Utingeradeel,,5034.0,
838,10140,1934,Utingeradeel,,5003.0,
839,10142,1859,Lemsterland,7339.0,3316.3333333333335,2.212986229771836
840,10142,1869,Lemsterland,7034.0,4977.0,1.4133011854530841
841,10142,1870,Lemsterland,7160.0,5055.0,1.4164193867457961
842,10142,1879,Lemsterland,8708.0,5721.0,1.522111518965216
843,10142,1889,Lemsterland,8726.0,2905.0,3.003786574870912
844,10142,1933,Lemsterland,,7343.0,
845,10142,1934,Lemsterland,,7315.0,
846,10145,1859,Westbroek,719.0,522.3333333333334,1.3765156349712826
847,10145,1869,Westbroek,741.0,843.0,0.8790035587188612
848,10145,1870,Westbroek,806.0,828.0,0.9734299516908212
849,10145,1879,Westbroek,1194.0,959.0,1.2450469238790407
850,10145,1889,Westbroek,1320.0,526.5,2.507122507122507
851,10145,1933,Westbroek,,1152.0,
852,10145,1934,Westbroek,,1157.0,
853,10146,1859,Ubach Over Worms,515.0,847.6666666666666,0.6075501376327173
854,10146,1869,Ubach Over Worms,502.0,1264.0,0.3971518987341772
855,10146,1870,Ubach Over Worms,502.0,1252.0,0.4009584664536741
856,10146,1879,Ubach Over Worms,467.0,1303.0,0.35840368380660015
857,10146,1889,Ubach Over Worms,814.0,790.0,1.030379746835443
858,10146,1933,Ubach Over Worms,,6836.0,
859,10146,1934,Ubach Over Worms,,6735.0,
860,10147,1859,Hoofdplaat,1656.0,914.3333333333334,1.8111556689755741
861,10147,1869,Hoofdplaat,1772.0,1390.0,1.274820143884892
862,10147,1870,Hoofdplaat,1779.0,1464.0,1.2151639344262295
863,10147,1879,Hoofdplaat,1855.0,1535.0,1.208469055374593
864,10147,1889,Hoofdplaat,1704.0,718.5,2.37160751565762
865,10147,1933,Hoofdplaat,,1329.0,
866,10147,1934,Hoofdplaat,,1323.0,
867,10148,1859,Sloten Nh,5849.0,1689.3333333333333,3.4623125493291242
868,10148,1869,Sloten Nh,6893.0,3025.0,2.2786776859504134
869,10148,1870,Sloten Nh,7058.0,3062.0,2.3050293925538865
870,10148,1879,Sloten Nh,10173.0,5578.0,1.8237719612764431
871,10148,1889,Sloten Nh,11113.0,3656.5,3.039245179816765
872,10149,1859,Heesch,1005.0,1381.6666666666667,0.7273823884197829
873,10149,1869,Heesch,1174.0,2162.0,0.5430157261794635
874,10149,1870,Heesch,1235.0,2163.0,0.5709662505779011
875,10149,1879,Heesch,1245.0,2176.0,0.5721507352941176
876,10149,1889,Heesch,1387.0,1051.0,1.319695528068506
877,10149,1933,Heesch,,3244.0,
878,10149,1934,Heesch,,3313.0,
879,10151,1859,Ammerzoden,1742.0,1309.3333333333333,1.330448065173116
880,10151,1869,Ammerzoden,2016.0,2114.0,0.9536423841059603
881,10151,1870,Ammerzoden,1702.0,2146.0,0.7931034482758621
