"cbsnr","naam","acode","main.cat","year","Aandeel der gemeente in s Rijks personele belasting","% aangeslagenen Rijksinkomstenbel. 33 in % beroepsbev. 30"
1089,"HURWENEN",11432,"h",1869,636,NA
1089,"HURWENEN",11432,"h",1870,607,NA
1089,"HURWENEN",11432,"h",1879,678,NA
1090,"ITTERVOORT",10190,"h",1889,93,NA
1090,"ITTERVOORT",10190,"h",1933,NA,302
1090,"ITTERVOORT",10190,"h",1869,113,NA
1090,"ITTERVOORT",10190,"h",1870,110,NA
1090,"ITTERVOORT",10190,"h",1879,101,NA
1091,"JAARSVELD",10847,"h",1889,1115,NA
1091,"JAARSVELD",10847,"h",1933,NA,116
1091,"JAARSVELD",10847,"h",1869,791,NA
1091,"JAARSVELD",10847,"h",1870,799,NA
1091,"JAARSVELD",10847,"h",1879,1049,NA
1092,"KAMPERVEEN",10443,"h",1889,1174,NA
1092,"KAMPERVEEN",10443,"h",1933,NA,183
1092,"KAMPERVEEN",10443,"h",1869,778,NA
1092,"KAMPERVEEN",10443,"h",1870,791,NA
1092,"KAMPERVEEN",10443,"h",1879,1064,NA
1093,"KATENDRECHT",11401,"h",1869,1363,NA
1093,"KATENDRECHT",11401,"h",1870,1394,NA
1094,"KATS",10919,"h",1889,865,NA
1094,"KATS",10919,"h",1933,NA,248
1094,"KATS",10919,"h",1869,741,NA
1094,"KATS",10919,"h",1870,802,NA
1094,"KATS",10919,"h",1879,851,NA
1095,"KERKWERVE",10837,"h",1889,1162,NA
1095,"KERKWERVE",10837,"h",1933,NA,136
1095,"KERKWERVE",10837,"h",1869,753,NA
1095,"KERKWERVE",10837,"h",1870,854,NA
1095,"KERKWERVE",10837,"h",1879,1093,NA
1096,"KETHEL EN SPALAND",10551,"h",1889,3233,NA
1096,"KETHEL EN SPALAND",10551,"h",1933,NA,382
1096,"KETHEL EN SPALAND",10551,"h",1869,2331,NA
1096,"KETHEL EN SPALAND",10551,"h",1870,2419,NA
1096,"KETHEL EN SPALAND",10551,"h",1879,3276,NA
1097,"KORTENHOEF",10467,"h",1889,816,NA
1097,"KORTENHOEF",10467,"h",1933,NA,477
1097,"KORTENHOEF",10467,"h",1869,618,NA
1097,"KORTENHOEF",10467,"h",1870,583,NA
1097,"KORTENHOEF",10467,"h",1879,780,NA
1098,"KOUDEKERKE",11428,"h",1889,4736,NA
1098,"KOUDEKERKE",11428,"h",1933,NA,432
1098,"KOUDEKERKE",11428,"h",1869,3006,NA
1098,"KOUDEKERKE",11428,"h",1870,3226,NA
1098,"KOUDEKERKE",11428,"h",1879,4752,NA
1099,"KRALINGEN",11367,"h",1889,24742,NA
1099,"KRALINGEN",11367,"h",1869,15166,NA
1099,"KRALINGEN",11367,"h",1870,17532,NA
1099,"KRALINGEN",11367,"h",1879,29684,NA
1100,"LAAG NIEUWKOOP",10305,"h",1889,882,NA
1100,"LAAG NIEUWKOOP",10305,"h",1933,NA,207
1100,"LAAG NIEUWKOOP",10305,"h",1869,678,NA
1100,"LAAG NIEUWKOOP",10305,"h",1870,686,NA
1100,"LAAG NIEUWKOOP",10305,"h",1879,903,NA
1101,"LANGE RUIGE WEIDE",10900,"h",1889,1942,NA
1101,"LANGE RUIGE WEIDE",10900,"h",1933,NA,339
1101,"LANGE RUIGE WEIDE",10900,"h",1869,1314,NA
1101,"LANGE RUIGE WEIDE",10900,"h",1870,1379,NA
1101,"LANGE RUIGE WEIDE",10900,"h",1879,1749,NA
1102,"LIEROP",11279,"h",1889,711,NA
1102,"LIEROP",11279,"h",1933,NA,203
1102,"LIEROP",11279,"h",1869,561,NA
1102,"LIEROP",11279,"h",1870,575,NA
1102,"LIEROP",11279,"h",1879,647,NA
1103,"LINDEN",11305,"h",1889,580,NA
1103,"LINDEN",11305,"h",1933,NA,226
1103,"LINDEN",11305,"h",1869,594,NA
1103,"LINDEN",11305,"h",1870,593,NA
1103,"LINDEN",11305,"h",1879,559,NA
1104,"LITHOIJEN",10024,"h",1889,651,NA
1104,"LITHOIJEN",10024,"h",1933,NA,266
1104,"LITHOIJEN",10024,"h",1869,513,NA
1104,"LITHOIJEN",10024,"h",1870,471,NA
1104,"LITHOIJEN",10024,"h",1879,471,NA
1105,"LOENERSLOOT",10208,"h",1889,1053,NA
1105,"LOENERSLOOT",10208,"h",1933,NA,321
1105,"LOENERSLOOT",10208,"h",1869,859,NA
1105,"LOENERSLOOT",10208,"h",1870,766,NA
1105,"LOENERSLOOT",10208,"h",1879,1030,NA
1106,"LONNEKER",11045,"h",1889,4047,NA
1106,"LONNEKER",11045,"h",1869,5518,NA
1106,"LONNEKER",11045,"h",1870,5656,NA
1106,"LONNEKER",11045,"h",1879,6804,NA
1107,"LOOSDUINEN",10997,"h",1889,6946,NA
1107,"LOOSDUINEN",10997,"h",1869,6352,NA
1107,"LOOSDUINEN",10997,"h",1870,6348,NA
1107,"LOOSDUINEN",10997,"h",1879,7256,NA
1108,"MAARSSEVEEN",10874,"h",1889,3799,NA
1108,"MAARSSEVEEN",10874,"h",1933,NA,475
1108,"MAARSSEVEEN",10874,"h",1869,3490,NA
1108,"MAARSSEVEEN",10874,"h",1870,3676,NA
1108,"MAARSSEVEEN",10874,"h",1879,4015,NA
1109,"MAASHEES EN OVERLOON",10532,"h",1889,1061,NA
1109,"MAASHEES EN OVERLOON",10532,"h",1933,NA,201
1109,"MAASHEES EN OVERLOON",10532,"h",1869,1091,NA
1109,"MAASHEES EN OVERLOON",10532,"h",1870,995,NA
1109,"MAASHEES EN OVERLOON",10532,"h",1879,925,NA
1110,"MAASNIEL",11261,"h",1889,892,NA
1110,"MAASNIEL",11261,"h",1933,NA,276
1110,"MAASNIEL",11261,"h",1869,699,NA
1110,"MAASNIEL",11261,"h",1870,695,NA
1110,"MAASNIEL",11261,"h",1879,892,NA
1111,"MEEUWEN",10216,"h",1889,1197,NA
1111,"MEEUWEN",10216,"h",1869,995,NA
1111,"MEEUWEN",10216,"h",1870,930,NA
1111,"MEEUWEN",10216,"h",1879,1142,NA
1112,"MELISKERKE",11221,"h",1889,1085,NA
1112,"MELISKERKE",11221,"h",1933,NA,241
1112,"MELISKERKE",11221,"h",1869,769,NA
1112,"MELISKERKE",11221,"h",1870,896,NA
1112,"MELISKERKE",11221,"h",1879,1028,NA
1113,"MELISSANT",10918,"h",1889,1755,NA
1113,"MELISSANT",10918,"h",1933,NA,242
1113,"MELISSANT",10918,"h",1869,1428,NA
1113,"MELISSANT",10918,"h",1870,1446,NA
1113,"MELISSANT",10918,"h",1879,1787,NA
1114,"MESCH",11070,"h",1889,199,NA
1114,"MESCH",11070,"h",1933,NA,208
1114,"MESCH",11070,"h",1869,197,NA
1114,"MESCH",11070,"h",1870,183,NA
1114,"MESCH",11070,"h",1879,187,NA
1115,"NEDERHEMERT",10310,"h",1889,1183,NA
1115,"NEDERHEMERT",10310,"h",1933,NA,163
1115,"NEDERHEMERT",10310,"h",1869,971,NA
1115,"NEDERHEMERT",10310,"h",1870,969,NA
1115,"NEDERHEMERT",10310,"h",1879,1123,NA
1116,"NEERITTER",11001,"h",1889,282,NA
1116,"NEERITTER",11001,"h",1933,NA,231
1116,"NEERITTER",11001,"h",1869,349,NA
1116,"NEERITTER",11001,"h",1870,340,NA
1116,"NEERITTER",11001,"h",1879,268,NA
1117,"NIEUW EN SINT JOOSLAND",11340,"h",1889,1841,NA
1117,"NIEUW EN SINT JOOSLAND",11340,"h",1933,NA,351
1117,"NIEUW EN SINT JOOSLAND",11340,"h",1869,1356,NA
1117,"NIEUW EN SINT JOOSLAND",11340,"h",1870,1457,NA
1117,"NIEUW EN SINT JOOSLAND",11340,"h",1879,1906,NA
1118,"NIEUW HELVOET",10264,"h",1889,2139,NA
1118,"NIEUW HELVOET",10264,"h",1933,NA,532
1118,"NIEUW HELVOET",10264,"h",1869,1620,NA
1118,"NIEUW HELVOET",10264,"h",1870,1624,NA
1118,"NIEUW HELVOET",10264,"h",1879,2127,NA
1119,"NIEUWE TONGE",10502,"h",1889,1732,NA
1119,"NIEUWE TONGE",10502,"h",1933,NA,319
1119,"NIEUWE TONGE",10502,"h",1869,1615,NA
1119,"NIEUWE TONGE",10502,"h",1870,1842,NA
1119,"NIEUWE TONGE",10502,"h",1879,1839,NA
1120,"NIEUWENDAM",10177,"h",1889,2487,NA
1120,"NIEUWENDAM",10177,"h",1869,1423,NA
1120,"NIEUWENDAM",10177,"h",1870,2044,NA
1120,"NIEUWENDAM",10177,"h",1879,2414,NA
1121,"NIEUWENHOORN",10338,"h",1889,2758,NA
1121,"NIEUWENHOORN",10338,"h",1933,NA,421
1121,"NIEUWENHOORN",10338,"h",1869,2047,NA
1121,"NIEUWENHOORN",10338,"h",1870,2176,NA
1121,"NIEUWENHOORN",10338,"h",1879,2659,NA
1122,"NIEUWERKERK Z",10911,"h",1889,2122,NA
1122,"NIEUWERKERK Z",10911,"h",1933,NA,232
1122,"NIEUWERKERK Z",10911,"h",1869,1791,NA
1122,"NIEUWERKERK Z",10911,"h",1870,1974,NA
1122,"NIEUWERKERK Z",10911,"h",1879,2167,NA
1123,"NIEUWKUYK",11278,"h",1889,1437,NA
1123,"NIEUWKUYK",11278,"h",1933,NA,234
1123,"NIEUWKUYK",11278,"h",1869,1145,NA
1123,"NIEUWKUYK",11278,"h",1870,1261,NA
1123,"NIEUWKUYK",11278,"h",1879,1339,NA
1124,"NOORD-SCHARWOUDE",10075,"h",1889,1939,NA
1124,"NOORD-SCHARWOUDE",10075,"h",1933,NA,438
1124,"NOORD-SCHARWOUDE",10075,"h",1869,1244,NA
1124,"NOORD-SCHARWOUDE",10075,"h",1870,1313,NA
1124,"NOORD-SCHARWOUDE",10075,"h",1879,1868,NA
1125,"NOORD-WADDINXVEEN",11342,"h",1869,1699,NA
1126,"NOORDBROEK",10814,"h",1889,4401,NA
1126,"NOORDBROEK",10814,"h",1933,NA,312
1126,"NOORDBROEK",10814,"h",1869,3916,NA
1126,"NOORDBROEK",10814,"h",1870,3947,NA
1126,"NOORDBROEK",10814,"h",1879,4351,NA
1127,"NOORDDIJK",10979,"h",1889,2753,NA
1127,"NOORDDIJK",10979,"h",1933,NA,347
1127,"NOORDDIJK",10979,"h",1869,2686,NA
1127,"NOORDDIJK",10979,"h",1870,2733,NA
1127,"NOORDDIJK",10979,"h",1879,2834,NA
1128,"NOORDGOUWE",11107,"h",1889,1813,NA
1128,"NOORDGOUWE",11107,"h",1933,NA,297
1128,"NOORDGOUWE",11107,"h",1869,1437,NA
1128,"NOORDGOUWE",11107,"h",1870,1595,NA
1128,"NOORDGOUWE",11107,"h",1879,1949,NA
1129,"NOORDWELLE",10055,"h",1889,1204,NA
1129,"NOORDWELLE",10055,"h",1933,NA,208
1129,"NOORDWELLE",10055,"h",1869,1025,NA
1129,"NOORDWELLE",10055,"h",1870,1053,NA
1129,"NOORDWELLE",10055,"h",1879,1171,NA
1130,"NUNHEM L",10736,"h",1889,228,NA
1130,"NUNHEM L",10736,"h",1933,NA,237
1130,"NUNHEM L",10736,"h",1869,214,NA
1130,"NUNHEM L",10736,"h",1870,206,NA
1130,"NUNHEM L",10736,"h",1879,178,NA
1131,"ODIJK",11003,"h",1889,637,NA
1131,"ODIJK",11003,"h",1933,NA,419
1131,"ODIJK",11003,"h",1869,625,NA
1131,"ODIJK",11003,"h",1870,595,NA
1131,"ODIJK",11003,"h",1879,692,NA
1132,"OERLE",10119,"h",1889,436,NA
1132,"OERLE",10119,"h",1869,364,NA
1132,"OERLE",10119,"h",1870,342,NA
1132,"OERLE",10119,"h",1879,363,NA
1133,"OOLTGENSPLAAT",11163,"h",1889,3240,NA
1133,"OOLTGENSPLAAT",11163,"h",1933,NA,237
1133,"OOLTGENSPLAAT",11163,"h",1869,3037,NA
1133,"OOLTGENSPLAAT",11163,"h",1870,3039,NA
1133,"OOLTGENSPLAAT",11163,"h",1879,3184,NA
1134,"OOST- EN WEST-BARENDRECHT",10943,"h",1869,2762,NA
1134,"OOST- EN WEST-BARENDRECHT",10943,"h",1870,2896,NA
1134,"OOST- EN WEST-BARENDRECHT",10943,"h",1879,3623,NA
1135,"OOST- EN WEST-SOUBURG",11396,"h",1889,3221,NA
1135,"OOST- EN WEST-SOUBURG",11396,"h",1933,NA,494
1135,"OOST- EN WEST-SOUBURG",11396,"h",1869,2768,NA
1135,"OOST- EN WEST-SOUBURG",11396,"h",1870,3119,NA
1135,"OOST- EN WEST-SOUBURG",11396,"h",1879,3402,NA
1136,"OOSTERLAND",11237,"h",1889,2100,NA
1136,"OOSTERLAND",11237,"h",1933,NA,178
1136,"OOSTERLAND",11237,"h",1869,1882,NA
1136,"OOSTERLAND",11237,"h",1870,1903,NA
1136,"OOSTERLAND",11237,"h",1879,1979,NA
1137,"OOSTKAPELLE",10720,"h",1889,3170,NA
1137,"OOSTKAPELLE",10720,"h",1933,NA,410
1137,"OOSTKAPELLE",10720,"h",1869,3032,NA
1137,"OOSTKAPELLE",10720,"h",1870,3026,NA
1137,"OOSTKAPELLE",10720,"h",1879,3353,NA
1138,"OSSENISSE",10841,"h",1889,1260,NA
1138,"OSSENISSE",10841,"h",1933,NA,252
1138,"OSSENISSE",10841,"h",1869,1066,NA
1138,"OSSENISSE",10841,"h",1870,1094,NA
1138,"OSSENISSE",10841,"h",1879,1274,NA
1140,"OUD-VALKENBURG",10868,"h",1889,904,NA
1140,"OUD-VALKENBURG",10868,"h",1933,NA,383
1140,"OUD-VALKENBURG",10868,"h",1869,711,NA
1140,"OUD-VALKENBURG",10868,"h",1870,890,NA
1140,"OUD-VALKENBURG",10868,"h",1879,913,NA
1141,"OUD-VROENHOVEN",11348,"h",1889,1517,NA
1141,"OUD-VROENHOVEN",11348,"h",1869,1303,NA
1141,"OUD-VROENHOVEN",11348,"h",1870,1283,NA
1142,"OUDDORP ZH",11126,"h",1889,2399,NA
1142,"OUDDORP ZH",11126,"h",1933,NA,207
1142,"OUDDORP ZH",11126,"h",1869,2036,NA
1142,"OUDDORP ZH",11126,"h",1870,2098,NA
1142,"OUDDORP ZH",11126,"h",1879,2375,NA
1143,"OUDE-TONGE",10714,"h",1889,3787,NA
1143,"OUDE-TONGE",10714,"h",1933,NA,262
1143,"OUDE-TONGE",10714,"h",1869,3566,NA
1143,"OUDE-TONGE",10714,"h",1870,3642,NA
1143,"OUDE-TONGE",10714,"h",1879,4149,NA
1144,"OUDENRIJN",10114,"h",1889,2195,NA
1144,"OUDENRIJN",10114,"h",1933,NA,472
1144,"OUDENRIJN",10114,"h",1869,1760,NA
1144,"OUDENRIJN",10114,"h",1870,1796,NA
1144,"OUDENRIJN",10114,"h",1879,2086,NA
1145,"OUDHEUSDEN",10812,"h",1889,895,NA
1145,"OUDHEUSDEN",10812,"h",1933,NA,292
1145,"OUDHEUSDEN",10812,"h",1869,826,NA
1145,"OUDHEUSDEN",10812,"h",1870,794,NA
1145,"OUDHEUSDEN",10812,"h",1879,856,NA
1146,"OUDKARSPEL",11051,"h",1889,3208,NA
1146,"OUDKARSPEL",11051,"h",1933,NA,406
1146,"OUDKARSPEL",11051,"h",1869,1792,NA
1146,"OUDKARSPEL",11051,"h",1870,1938,NA
1146,"OUDKARSPEL",11051,"h",1879,3344,NA
1147,"OUDSHOORN",11011,"h",1889,6791,NA
1147,"OUDSHOORN",11011,"h",1869,5513,NA
1147,"OUDSHOORN",11011,"h",1870,5803,NA
1147,"OUDSHOORN",11011,"h",1879,6844,NA
1148,"OUWERKERK Z",10968,"h",1889,1366,NA
1148,"OUWERKERK Z",10968,"h",1933,NA,189
1148,"OUWERKERK Z",10968,"h",1869,1046,NA
1148,"OUWERKERK Z",10968,"h",1870,1155,NA
1148,"OUWERKERK Z",10968,"h",1879,1371,NA
1149,"OVERSCHIE",10683,"h",1889,8213,NA
1149,"OVERSCHIE",10683,"h",1933,NA,597
1149,"OVERSCHIE",10683,"h",1869,5312,NA
1149,"OVERSCHIE",10683,"h",1870,5643,NA
1149,"OVERSCHIE",10683,"h",1879,8395,NA
1150,"OIJEN EN TEEFFELEN",10869,"h",1889,928,NA
1150,"OIJEN EN TEEFFELEN",10869,"h",1933,NA,166
1150,"OIJEN EN TEEFFELEN",10869,"h",1869,820,NA
1150,"OIJEN EN TEEFFELEN",10869,"h",1870,777,NA
1150,"OIJEN EN TEEFFELEN",10869,"h",1879,876,NA
1151,"PAPEKOP",11244,"h",1889,1140,NA
1151,"PAPEKOP",11244,"h",1933,NA,236
1151,"PAPEKOP",11244,"h",1869,648,NA
1151,"PAPEKOP",11244,"h",1870,713,NA
1151,"PAPEKOP",11244,"h",1879,1131,NA
1152,"PERNIS",11245,"h",1889,2348,NA
1152,"PERNIS",11245,"h",1869,1420,NA
1152,"PERNIS",11245,"h",1870,1468,NA
1152,"PERNIS",11245,"h",1879,2141,NA
1153,"PETTEN",11057,"h",1889,290,NA
1153,"PETTEN",11057,"h",1869,217,NA
1153,"PETTEN",11057,"h",1870,297,NA
1153,"PETTEN",11057,"h",1879,291,NA
1154,"PEURSUM",10391,"h",1889,1012,NA
1154,"PEURSUM",10391,"h",1933,NA,431
1154,"PEURSUM",10391,"h",1869,836,NA
1154,"PEURSUM",10391,"h",1870,838,NA
1154,"PEURSUM",10391,"h",1879,916,NA
1155,"POEDEROIJEN",10135,"h",1889,952,NA
1155,"POEDEROIJEN",10135,"h",1933,NA,177
1155,"POEDEROIJEN",10135,"h",1869,911,NA
1155,"POEDEROIJEN",10135,"h",1870,861,NA
1155,"POEDEROIJEN",10135,"h",1879,900,NA
1156,"PRINCENHAGE",10762,"h",1889,9755,NA
1156,"PRINCENHAGE",10762,"h",1933,NA,325
1156,"PRINCENHAGE",10762,"h",1869,8260,NA
1156,"PRINCENHAGE",10762,"h",1870,8266,NA
1156,"PRINCENHAGE",10762,"h",1879,9355,NA
1157,"RANSDORP",10789,"h",1889,2053,NA
1157,"RANSDORP",10789,"h",1869,1238,NA
1157,"RANSDORP",10789,"h",1870,1235,NA
1157,"RANSDORP",10789,"h",1879,1916,NA
1158,"REEK",10671,"h",1889,798,NA
1158,"REEK",10671,"h",1933,NA,168
1158,"REEK",10671,"h",1869,772,NA
1158,"REEK",10671,"h",1870,741,NA
1158,"REEK",10671,"h",1879,804,NA
1159,"RENESSE",10412,"h",1889,1205,NA
1159,"RENESSE",10412,"h",1933,NA,410
1159,"RENESSE",10412,"h",1869,1039,NA
1159,"RENESSE",10412,"h",1870,1091,NA
1159,"RENESSE",10412,"h",1879,1272,NA
1160,"RIETVELD",10828,"h",1889,1526,NA
1160,"RIETVELD",10828,"h",1933,NA,230
1160,"RIETVELD",10828,"h",1869,1197,NA
1160,"RIETVELD",10828,"h",1870,1319,NA
1160,"RIETVELD",10828,"h",1879,1610,NA
1161,"RILLAND",10479,"h",1869,1460,NA
1161,"RILLAND",10479,"h",1870,1474,NA
1162,"RIMBURG",10020,"h",1869,219,NA
1162,"RIMBURG",10020,"h",1870,216,NA
1162,"RIMBURG",10020,"h",1879,212,NA
1163,"RITTHEM",10652,"h",1889,1146,NA
1163,"RITTHEM",10652,"h",1933,NA,226
1163,"RITTHEM",10652,"h",1869,889,NA
1163,"RITTHEM",10652,"h",1870,990,NA
1163,"RITTHEM",10652,"h",1879,1089,NA
1164,"RUWIEL",10526,"h",1889,1248,NA
1164,"RUWIEL",10526,"h",1933,NA,272
1164,"RUWIEL",10526,"h",1869,956,NA
1164,"RUWIEL",10526,"h",1870,974,NA
1164,"RUWIEL",10526,"h",1879,1166,NA
1165,"RIJCKHOLT",10824,"h",1889,273,NA
1165,"RIJCKHOLT",10824,"h",1933,NA,136
1165,"RIJCKHOLT",10824,"h",1869,223,NA
1165,"RIJCKHOLT",10824,"h",1870,221,NA
1165,"RIJCKHOLT",10824,"h",1879,233,NA
1166,"RIJSENBURG",10613,"h",1889,2723,NA
1166,"RIJSENBURG",10613,"h",1869,1783,NA
1166,"RIJSENBURG",10613,"h",1870,1822,NA
1166,"RIJSENBURG",10613,"h",1879,2167,NA
1167,"SAMBEEK",10339,"h",1889,1317,NA
1167,"SAMBEEK",10339,"h",1933,NA,186
1167,"SAMBEEK",10339,"h",1869,1028,NA
1167,"SAMBEEK",10339,"h",1870,955,NA
1167,"SAMBEEK",10339,"h",1879,1107,NA
1168,"SAPPEMEER",10080,"h",1889,7654,NA
1168,"SAPPEMEER",10080,"h",1933,NA,386
1168,"SAPPEMEER",10080,"h",1869,6248,NA
1168,"SAPPEMEER",10080,"h",1870,6473,NA
1168,"SAPPEMEER",10080,"h",1879,7244,NA
1169,"SCHALKWIJK",10378,"h",1889,2629,NA
1169,"SCHALKWIJK",10378,"h",1933,NA,290
1169,"SCHALKWIJK",10378,"h",1869,2013,NA
1169,"SCHALKWIJK",10378,"h",1870,2085,NA
1169,"SCHALKWIJK",10378,"h",1879,2512,NA
1170,"SCHIEBROEK",11306,"h",1889,988,NA
1170,"SCHIEBROEK",11306,"h",1933,NA,999
1170,"SCHIEBROEK",11306,"h",1869,702,NA
1170,"SCHIEBROEK",11306,"h",1870,734,NA
1170,"SCHIEBROEK",11306,"h",1879,1008,NA
1171,"SCHIN OP GEUL",10780,"h",1889,588,NA
1171,"SCHIN OP GEUL",10780,"h",1933,NA,316
1171,"SCHIN OP GEUL",10780,"h",1869,456,NA
1171,"SCHIN OP GEUL",10780,"h",1870,469,NA
1171,"SCHIN OP GEUL",10780,"h",1879,492,NA
1172,"SCHORE",10544,"h",1889,1021,NA
1172,"SCHORE",10544,"h",1933,NA,313
1172,"SCHORE",10544,"h",1869,785,NA
1172,"SCHORE",10544,"h",1870,865,NA
1172,"SCHORE",10544,"h",1879,1007,NA
1173,"SCHOTEN",10382,"h",1889,1238,NA
1173,"SCHOTEN",10382,"h",1869,1438,NA
1173,"SCHOTEN",10382,"h",1870,1508,NA
1173,"SCHOTEN",10382,"h",1879,1713,NA
1174,"SCHOTERLAND",10680,"h",1889,10432,NA
1174,"SCHOTERLAND",10680,"h",1869,15059,NA
1174,"SCHOTERLAND",10680,"h",1870,15250,NA
1174,"SCHOTERLAND",10680,"h",1879,18986,NA
1175,"SEROOSKERKE (S)",11014,"h",1889,479,NA
1175,"SEROOSKERKE (S)",11014,"h",1933,NA,233
1175,"SEROOSKERKE (S)",11014,"h",1869,322,NA
1175,"SEROOSKERKE (S)",11014,"h",1870,360,NA
1175,"SEROOSKERKE (S)",11014,"h",1879,464,NA
1176,"SEROOSKERKE (W)",11256,"h",1889,2106,NA
1176,"SEROOSKERKE (W)",11256,"h",1933,NA,221
1176,"SEROOSKERKE (W)",11256,"h",1869,1606,NA
1176,"SEROOSKERKE (W)",11256,"h",1870,1743,NA
1176,"SEROOSKERKE (W)",11256,"h",1879,2032,NA
1177,"SINT ANNA TER MUIDEN",11012,"h",1869,440,NA
1177,"SINT ANNA TER MUIDEN",11012,"h",1870,470,NA
1177,"SINT ANNA TER MUIDEN",11012,"h",1879,454,NA
1178,"SINT KRUIS",10235,"h",1889,1282,NA
1178,"SINT KRUIS",10235,"h",1933,NA,154
1178,"SINT KRUIS",10235,"h",1869,1406,NA
1178,"SINT KRUIS",10235,"h",1870,1411,NA
1178,"SINT KRUIS",10235,"h",1879,1431,NA
1179,"SINT LAURENS",10106,"h",1889,1078,NA
1179,"SINT LAURENS",10106,"h",1933,NA,599
1179,"SINT LAURENS",10106,"h",1869,816,NA
1179,"SINT LAURENS",10106,"h",1870,939,NA
1179,"SINT LAURENS",10106,"h",1879,1119,NA
1180,"SINT PIETER",10137,"h",1889,1248,NA
1180,"SINT PIETER",10137,"h",1869,923,NA
1180,"SINT PIETER",10137,"h",1870,916,NA
1180,"SINT PIETER",10137,"h",1879,1161,NA
1181,"SLOTEN NH",10148,"h",1889,11113,NA
1181,"SLOTEN NH",10148,"h",1869,6893,NA
1181,"SLOTEN NH",10148,"h",1870,7058,NA
1181,"SLOTEN NH",10148,"h",1879,10173,NA
1182,"SLUIPWIJK",11402,"h",1869,514,NA
1183,"SOERENDONK, STERKSEL EN GASTEL",10047,"h",1889,442,NA
1183,"SOERENDONK, STERKSEL EN GASTEL",10047,"h",1869,274,NA
1183,"SOERENDONK, STERKSEL EN GASTEL",10047,"h",1870,323,NA
1183,"SOERENDONK, STERKSEL EN GASTEL",10047,"h",1879,434,NA
1184,"SOMMELSDIJK",11097,"h",1889,3900,NA
1184,"SOMMELSDIJK",11097,"h",1933,NA,291
1184,"SOMMELSDIJK",11097,"h",1869,3558,NA
1184,"SOMMELSDIJK",11097,"h",1870,3321,NA
1184,"SOMMELSDIJK",11097,"h",1879,4433,NA
1185,"SPAARNDAM",10192,"h",1889,654,NA
1185,"SPAARNDAM",10192,"h",1869,451,NA
1185,"SPAARNDAM",10192,"h",1870,457,NA
1185,"SPAARNDAM",10192,"h",1879,671,NA
1186,"SPANBROEK",10063,"h",1889,4047,NA
1186,"SPANBROEK",10063,"h",1933,NA,304
1186,"SPANBROEK",10063,"h",1869,2906,NA
1186,"SPANBROEK",10063,"h",1870,3026,NA
1186,"SPANBROEK",10063,"h",1879,3684,NA
1187,"SPRANG",10659,"h",1889,1940,NA
1187,"SPRANG",10659,"h",1869,1464,NA
1187,"SPRANG",10659,"h",1870,1506,NA
1187,"SPRANG",10659,"h",1879,1867,NA
1188,"STAD AAN 'T HARINGVLIET",11239,"h",1889,1174,NA
1188,"STAD AAN 'T HARINGVLIET",11239,"h",1933,NA,305
1188,"STAD AAN 'T HARINGVLIET",11239,"h",1869,1146,NA
1188,"STAD AAN 'T HARINGVLIET",11239,"h",1870,1280,NA
1188,"STAD AAN 'T HARINGVLIET",11239,"h",1879,1293,NA
1189,"STAD-ALMELO",11053,"h",1889,15565,NA
1189,"STAD-ALMELO",11053,"h",1869,10797,NA
1189,"STAD-ALMELO",11053,"h",1870,11100,NA
1189,"STAD-ALMELO",11053,"h",1879,14023,NA
1190,"STAD-DOETINCHEM",10603,"h",1889,7784,NA
1190,"STAD-DOETINCHEM",10603,"h",1869,4906,NA
1190,"STAD-DOETINCHEM",10603,"h",1870,5210,NA
1190,"STAD-DOETINCHEM",10603,"h",1879,6728,NA
1191,"STAD-HARDENBERG",11169,"h",1889,1409,NA
1191,"STAD-HARDENBERG",11169,"h",1933,NA,308
1191,"STAD-HARDENBERG",11169,"h",1869,1356,NA
1191,"STAD-HARDENBERG",11169,"h",1870,1359,NA
1191,"STAD-HARDENBERG",11169,"h",1879,1424,NA
1192,"STAD-OMMEN",10381,"h",1889,1761,NA
1192,"STAD-OMMEN",10381,"h",1869,1561,NA
1192,"STAD-OMMEN",10381,"h",1870,1545,NA
1192,"STAD-OMMEN",10381,"h",1879,1794,NA
1193,"STAD-VOLLENHOVE",11183,"h",1889,1841,NA
1193,"STAD-VOLLENHOVE",11183,"h",1933,NA,306
1193,"STAD-VOLLENHOVE",11183,"h",1869,1735,NA
1193,"STAD-VOLLENHOVE",11183,"h",1870,1759,NA
1193,"STAD-VOLLENHOVE",11183,"h",1879,1904,NA
1194,"STEIN ZH",11437,"h",1869,1064,NA
1195,"STELLENDAM",10087,"h",1889,1051,NA
1195,"STELLENDAM",10087,"h",1933,NA,195
1195,"STELLENDAM",10087,"h",1869,934,NA
1195,"STELLENDAM",10087,"h",1870,964,NA
1195,"STELLENDAM",10087,"h",1879,1056,NA
1196,"STIPHOUT",11386,"h",1889,388,NA
1196,"STIPHOUT",11386,"h",1933,NA,189
1196,"STIPHOUT",11386,"h",1869,362,NA
1196,"STIPHOUT",11386,"h",1870,358,NA
1196,"STIPHOUT",11386,"h",1879,409,NA
1197,"STOMPWIJK",10742,"h",1889,6686,NA
1197,"STOMPWIJK",10742,"h",1933,NA,497
1197,"STOMPWIJK",10742,"h",1869,5553,NA
1197,"STOMPWIJK",10742,"h",1870,6017,NA
1197,"STOMPWIJK",10742,"h",1879,6747,NA
